id_loan,orig_dti,orig_ltv,state,orig_upb,Act_endg_upb,cpn_gap,summer,period_end,prepay,period_begin
F103Q2140560,18,66,WI,46000,42620.35,1.84,1,60,0,0
F103Q2140576,49,68,NE,74000,68476.7,1.84,1,60,0,0
F103Q2140593,24,35,OH,59000,55225.3,1.97,1,60,0,0
F103Q2140622,34,77,NE,113000,105148.81,1.84,1,60,0,0
F103Q2140627,36,73,PA,100000,93433.77,1.84,1,60,0,0
F103Q2140631,19,76,LA,90000,0,1.29,0,17,1,0
F103Q2140640,43,32,CO,104000,97204.48,1.84,1,60,0,0
F103Q2140651,42,95,MD,98000,84789.12,1.84,1,60,0,0
F103Q2140660,34,69,NE,102000,91425.15,1.84,1,60,0,0
F103Q2140664,40,75,SC,124000,114384.17,1.84,1,60,0,0
F103Q2140668,34,70,MN,116000,107913.18,1.84,1,60,0,0
F103Q2140679,31,65,MO,117000,0,0.74,1,39,1,0
F103Q2140691,37,70,GA,125000,0,1.85,0,28,1,0
F103Q2140716,28,80,CT,136000,0,1,0,47,1,0
F103Q2140723,20,48,WA,150000,0,1.46,1,25,1,0
F103Q2140752,27,90,NJ,125000,116306.29,1.47,1,60,0,0
F103Q2140758,48,75,MO,94000,87462.43,1.47,1,60,0,0
F103Q2140770,31,70,CO,120000,109393.56,1.47,1,60,0,0
F103Q2140772,11,53,CT,110000,102470.55,1.47,1,60,0,0
F103Q2140776,36,62,MN,88000,0,1.08,1,26,1,0
F103Q2140788,24,69,NH,123000,107256.69,1.47,1,60,0,0
F103Q2140791,17,63,SC,140000,125070.88,1.47,1,60,0,0
F103Q2140796,34,90,GA,147000,0,0.78,1,49,1,0
F103Q2140805,25,93,NC,128000,119096.85,1.47,1,60,0,0
F103Q2140809,17,31,WI,126000,0,1.25,0,31,1,0
F103Q2140811,30,66,IA,134000,0,1.12,0,58,1,0
F103Q2140819,48,60,CA,137000,0,1.12,0,58,1,0
F103Q2140820,48,70,MI,145000,132144.47,1.47,1,60,0,0
F103Q2140835,50,80,GA,184000,169617.57,0.97,1,60,0,0
F103Q2140837,29,62,GA,225000,207949.26,0.97,1,60,0,0
F103Q2140841,45,90,GA,132000,0,0.11,1,37,1,0
F103Q2140855,41,95,NY,165000,151208.82,0.97,1,60,0,0
F103Q2140860,44,95,TX,240000,0,0.62,0,58,1,0
F103Q2140863,30,74,FL,60000,55561.91,1.09,1,60,0,0
F103Q2140865,56,55,MN,85000,77174.14,1.22,1,60,0,0
F103Q2140868,26,44,CT,76000,67551.68,1.22,1,60,0,0
F103Q2140893,24,77,PA,75000,69151.21,1.09,1,60,0,0
F103Q2140913,17,31,PA,71000,65099.82,1.22,1,60,0,0
F103Q2140919,37,66,WA,85000,73254.65,1.09,1,60,0,0
F103Q2140922,33,85,NY,44000,39328.57,1.09,1,60,0,0
F103Q2140930,16,27,WI,80000,74083.25,1.09,1,60,0,0
F103Q2140932,24,71,WI,81000,66920.49,1.09,1,60,0,0
F103Q2140953,26,79,WI,145000,134213.92,1.22,1,60,0,0
F103Q2140958,44,94,CT,147000,135754.87,1.09,1,60,0,0
F103Q2140984,13,41,MN,127000,117797.16,1.22,1,60,0,0
F103Q2140993,26,74,WA,142000,132062.24,1.22,1,60,0,0
F103Q2141009,26,76,CA,140000,129561.64,1.22,1,60,0,0
F103Q2141010,32,86,WA,141000,129187.94,1.09,1,60,0,0
F103Q2141022,19,60,OR,135000,125014.99,1.09,1,60,0,0
F103Q2141038,26,74,WI,139000,126648.65,1.09,1,60,0,0
F103Q2141049,25,80,MN,128000,115997.61,1.22,1,60,0,0
F103Q2141057,39,94,MO,144000,127196.46,1.09,1,60,0,0
F103Q2141064,26,28,CA,140000,129854.77,1.22,1,60,0,0
F103Q2141070,15,80,GA,208000,193112.74,1.59,1,60,0,0
F103Q2141076,41,90,FL,171000,159269.47,1.59,1,60,0,0
F103Q2141077,16,33,VA,203000,0,1.42,1,27,1,0
F103Q2141080,29,80,VA,141000,0,1.81,1,13,1,0
F103Q2141086,24,94,NC,248000,230640.08,1.59,1,60,0,0
F103Q2141092,38,89,FL,172000,159338.45,1.59,1,60,0,0
F103Q2141099,30,91,FL,142000,132104.98,1.72,1,60,0,0
F103Q2141103,40,62,NJ,130000,121035.87,1.72,1,60,0,0
F103Q2141113,20,73,NJ,205000,0,1.44,0,19,1,0
F103Q2141114,19,77,FL,127000,116595.24,1.59,1,60,0,0
F103Q2141125,43,87,PA,146000,136054,1.59,1,60,0,0
F103Q2141136,37,70,FL,175000,156369.22,1.59,1,60,0,0
F103Q2141154,25,37,NC,160000,149100.15,1.59,1,60,0,0
F103Q2141164,24,71,SC,130000,120859.71,1.72,1,60,0,0
F103Q2141165,40,90,PA,144000,0,0.92,1,15,1,0
F103Q2141194,33,80,PA,165000,0,0.61,0,54,1,0
F103Q2141203,35,38,NC,63000,58242.42,1.59,1,60,0,0
F103Q2141212,16,72,PA,40000,0,1.38,0,18,1,0
F103Q2141214,24,69,NV,85000,69877.03,1.59,1,60,0,0
F103Q2141217,18,75,NJ,63000,0,1.26,0,18,1,0
F103Q2141219,9,31,NH,80000,0,2.09,1,3,1,0
F103Q2141226,17,54,AZ,79000,73233.52,1.59,1,60,0,0
F103Q2141239,33,90,MO,75000,0,1.5,0,31,1,0
F103Q2141252,28,78,LA,38000,35417.91,1.72,1,60,0,0
F103Q2141255,50,97,FL,57000,53173.12,1.72,1,60,0,0
F103Q2141269,25,80,MO,67000,62753.9,1.72,1,60,0,0
F103Q2141284,19,75,ND,45000,41989.47,1.72,1,60,0,0
F103Q2141290,13,75,MO,77000,69285.09,1.59,1,60,0,0
F103Q2141297,18,37,MN,73000,66342.93,1.59,1,60,0,0
F103Q2141302,40,70,IA,79000,0,1.61,0,20,1,0
F103Q2141305,28,95,NC,51000,45860.25,1.59,1,60,0,0
F103Q2141307,44,31,WY,74000,67776.36,1.72,1,60,0,0
F103Q2141316,16,90,MN,65000,0,0.86,1,37,1,0
F103Q2141325,39,61,MO,82000,76365.44,1.72,1,60,0,0
F103Q2141331,15,70,MN,69000,62081.97,1.59,1,60,0,0
F103Q2141337,24,66,OR,83000,76880.09,1.59,1,60,0,0
F103Q2141346,30,80,NE,80000,0,1.2,0,35,1,0
F103Q2141358,13,80,MO,73000,0,1.39,0,21,1,0
F103Q2141391,31,43,IN,50000,0,0.89,1,48,1,0
F103Q2141394,15,80,MT,74000,58987.34,1.72,1,60,0,0
F103Q2141417,32,30,NY,50000,0,0.72,1,51,1,0
F103Q2141422,32,90,MI,66000,56442.41,1.59,1,60,0,0
F103Q2141423,26,80,NJ,61000,0,1.4,0,29,1,0
F103Q2141424,12,90,MN,59000,35553.11,1.59,1,60,0,0
F103Q2141432,36,72,NJ,104000,0,1.81,1,13,1,0
F103Q2141438,18,77,SC,99000,81882.35,1.59,1,60,0,0
F103Q2141463,33,72,OR,120000,0,0.74,1,37,1,0
F103Q2141468,20,69,WA,103000,0,0.78,1,50,1,0
F103Q2141480,34,75,PA,116000,107337.65,1.59,1,60,0,0
F103Q2141484,57,84,FL,96000,0,1.29,0,30,1,0
F103Q2141485,32,71,PA,88000,0,1.24,0,57,1,0
F103Q2141488,39,90,FL,115000,0,1.09,1,25,1,0
F103Q2141491,36,79,PA,90000,83841.49,1.59,1,60,0,0
F103Q2141497,15,90,IL,93000,86623.88,1.59,1,60,0,0
F103Q2141511,27,95,MO,87000,0,1.07,0,32,1,0
F103Q2141516,28,80,CT,107000,98284.45,1.59,1,60,0,0
F103Q2141524,51,84,FL,114000,0,1.07,0,32,1,0
F103Q2141546,43,59,NH,103000,0,0.9,1,49,1,0
F103Q2141563,35,95,WV,101000,92050.99,1.59,1,60,0,0
F103Q2141566,28,79,VA,100000,92775.61,1.59,1,60,0,0
F103Q2141588,22,80,VA,125000,0,0.86,0,44,1,0
F103Q2141592,32,80,NC,104000,0,1.29,0,30,1,0
F103Q2141604,45,31,NH,100000,0,0.32,0,53,1,0
F103Q2141624,43,90,IA,86000,78967.37,1.59,1,60,0,0
F103Q2141642,23,73,GA,90000,0,1.6,0,28,1,0
F103Q2141643,34,80,TX,107000,99829.6,1.59,1,60,0,0
F103Q2141644,54,85,FL,90000,0,1.5,0,22,1,0
F103Q2141654,18,80,MO,100000,0,1.25,1,14,1,0
F103Q2141661,52,80,NV,113000,0,1.47,1,24,1,0
F103Q2141669,37,68,FL,94000,0,0.78,1,50,1,0
F103Q2141676,17,80,NY,95000,0,1.54,1,27,1,0
F103Q2141685,44,95,WI,114000,104942.29,1.72,1,60,0,0
F103Q2141686,35,95,PA,109000,0,0.74,0,44,1,0
F103Q2141690,45,58,NH,110000,0,0.48,1,38,1,0
F103Q2141702,47,74,PA,90000,0,1.09,1,24,1,0
F103Q2141721,32,92,MN,110000,99683.83,1.22,1,60,0,0
F103Q2141723,27,48,WA,92000,0,0.71,1,26,1,0
F103Q2141727,28,80,TX,105000,91703.03,1.09,1,60,0,0
F103Q2141728,28,50,VA,86000,76136.23,1.09,1,60,0,0
F103Q2141760,27,68,TX,258000,239337.08,1.22,1,60,0,0
F103Q2141761,30,79,TX,156000,0,0.29,1,15,1,0
F103Q2141770,39,80,NC,230000,212556.51,1.22,1,60,0,0
F103Q2141772,26,71,NJ,250000,0,0.39,1,48,1,0
F103Q2141773,30,87,PA,173000,0,0.53,1,36,1,0
F103Q2141784,38,90,FL,104000,0,1.94,0,9,1,0
F103Q2141792,26,74,NE,93000,0,1.2,0,42,1,0
F103Q2141807,24,80,IL,89000,0,2.31,1,13,1,0
F103Q2141822,25,85,CO,148000,138498.64,1.72,1,60,0,0
F103Q2141826,14,72,MA,142000,0,1.25,1,14,1,0
F103Q2141839,43,75,MO,144000,134135.9,1.59,1,60,0,0
F103Q2141842,57,80,WI,149000,0,0.32,0,41,1,0
F103Q2141848,33,80,OH,130000,0,1.32,0,9,1,0
F103Q2141853,41,95,KS,150000,139860.56,1.59,1,60,0,0
F103Q2141858,15,56,MA,131000,0,1.04,0,17,1,0
F103Q2141865,32,71,ME,139000,0,1.54,1,27,1,0
F103Q2141872,26,80,WA,130000,117238.09,1.59,1,60,0,0
F103Q2141874,38,80,KY,145000,0,0.84,0,55,1,0
F103Q2141902,19,52,MN,150000,128039.09,1.72,1,60,0,0
F103Q2141906,37,90,WA,144000,0,1.42,1,27,1,0
F103Q2141922,45,54,WI,150000,139781.66,1.59,1,60,0,0
F103Q2141925,37,60,NH,132000,0,1.44,0,19,1,0
F103Q2141946,46,73,NH,314000,290875.61,1.22,1,60,0,0
F103Q2141948,17,71,WI,76000,0,0.4,0,16,1,0
F103Q2141970,36,95,OH,95000,0,0.65,0,16,1,0
F103Q2141972,32,87,WI,234000,209180.93,1.29,1,60,0,0
F103Q2141977,31,54,WI,140000,129432.92,0.97,1,60,0,0
F103Q2141996,37,78,WA,273000,246723.24,1.22,1,60,0,0
F103Q2143529,24,41,OR,107000,95807.51,1.34,1,60,0,0
F103Q2143550,32,95,WI,99000,92208.21,1.72,1,60,0,0
F103Q2143575,50,42,MA,115000,106904.21,1.47,1,60,0,0
F103Q2143587,44,43,VT,70000,0,1.54,1,27,1,0
F103Q2143609,41,80,OH,119000,107058.2,1.34,1,60,0,0
F103Q2143623,50,95,IN,76000,70822.74,1.59,1,60,0,0
F103Q2143625,46,77,OH,77000,71347.93,1.34,1,60,0,0
F103Q2143629,16,54,OH,80000,74320.35,1.34,1,60,0,0
F103Q2143632,50,49,NE,176000,0,1.37,0,11,1,0
F103Q2143637,50,75,MO,128000,118410.05,1.34,1,60,0,0
F103Q2143638,37,72,MO,210000,0,1.42,0,5,1,0
F103Q2143642,37,80,ID,158000,142905.2,1.47,1,60,0,0
F103Q2143645,22,78,WI,115000,106936.15,1.53,1,60,0,0
F103Q2143650,28,41,OH,86000,79906.81,1.47,1,60,0,0
F103Q2143652,24,75,NJ,136000,0,0.32,0,41,1,0
F103Q2143663,34,79,MS,155000,0,1.48,0,20,1,0
F103Q2143680,28,80,WI,113000,0,1.53,1,2,1,0
F103Q2143681,38,70,OH,214000,195773.95,1.47,1,60,0,0
F103Q2143720,32,87,MO,198000,183820.95,1.34,1,60,0,0
F103Q2143727,55,80,WI,200000,0,0.08,0,40,1,0
F103Q2143733,38,80,IL,272000,0,0.96,1,26,1,0
F103Q2143746,28,80,KY,225000,176942.9,1.34,1,60,0,0
F103Q2143748,42,91,IA,158000,0,1.19,0,19,1,0
F103Q2143749,46,90,IA,269000,249911.89,1.34,1,60,0,0
F103Q2143752,32,70,IA,210000,0,0.65,1,49,1,0
F103Q2143756,26,79,IA,153000,142137.72,1.34,1,60,0,0
F103Q2143758,43,80,MN,172000,0,0.32,0,42,1,0
F103Q2143765,41,90,WI,184000,169906.81,1.34,1,60,0,0
F103Q2143773,28,80,IL,240000,0,1.01,0,18,1,0
F103Q2143789,16,53,IL,184000,119920.62,1.34,1,60,0,0
F103Q2143863,38,48,CA,297000,275214.97,1.34,1,60,0,0
F103Q2143865,25,80,CO,320000,0,1.04,0,30,1,0
F103Q2143890,19,78,MN,201000,186059.46,0.97,1,60,0,0
F103Q2143906,55,72,MN,187000,0,0.29,1,15,1,0
F103Q2143919,32,80,MI,172000,0,0.87,0,11,1,0
F103Q2143922,36,80,OR,268000,247771.14,0.97,1,60,0,0
F103Q2143932,35,68,CO,237000,219424.8,1.09,1,60,0,0
F103Q2143937,42,78,MN,167000,154644.5,1.09,1,60,0,0
F103Q2143948,51,60,MO,323000,0,0.45,0,32,1,0
F103Q2143966,26,55,IL,300000,0,0.53,0,16,1,0
F103Q2144019,27,70,OH,270000,0,1.04,1,27,1,0
F103Q2144023,26,68,MN,207000,179651.43,1.22,1,60,0,0
F103Q2144028,20,55,IA,170000,0,0.71,1,25,1,0
F103Q2144054,49,84,MI,261000,242569.39,1.47,1,60,0,0
F103Q2144057,43,70,VA,165000,0,0.91,0,17,1,0
F103Q2144060,45,53,WI,242000,0,1.37,0,11,1,0
F103Q2144063,32,80,WI,193000,0,1.68,1,13,1,0
F103Q2144071,38,43,IL,152000,0,1.29,1,27,1,0
F103Q2144076,41,63,MN,174000,0,0.78,1,49,1,0
F103Q2144077,19,60,MN,268000,242129.86,1.47,1,60,0,0
F103Q2144081,17,67,OH,187000,173994.68,1.47,1,60,0,0
F103Q2144092,31,70,IL,208000,0,1.41,1,12,1,0
F103Q2144094,50,80,MN,155000,143709.9,1.47,1,60,0,0
F103Q2144100,56,65,MO,200000,186361.24,1.47,1,60,0,0
F103Q2144130,43,95,IL,226000,0,1.08,1,26,1,0
F103Q2144134,38,77,MI,230000,0,1.19,0,9,1,0
F103Q2144154,30,80,AZ,292000,0,1.37,0,11,1,0
F103Q2144155,36,88,MI,174000,0,1.27,0,29,1,0
F103Q2144169,23,79,NJ,227000,0,0.84,0,46,1,0
F103Q2144209,50,69,MO,175000,0,1.39,0,23,1,0
F103Q2144231,28,77,MN,308000,277229.6,1.59,1,60,0,0
F103Q2144243,36,85,IL,207000,0,1.5,0,11,1,0
F103Q2144257,26,65,MI,232000,0,1.5,0,11,1,0
F103Q2144269,35,58,AZ,175000,0,1.48,0,20,1,0
F103Q2144276,30,73,CO,165000,152479.04,1.59,1,60,0,0
F103Q2144282,43,80,MA,228000,0,0.37,1,39,1,0
F103Q2144287,57,59,WI,234000,218059.75,1.59,1,60,0,0
F103Q2144289,13,70,MT,98000,88455.06,1.22,1,60,0,0
F103Q2144299,36,91,TN,106000,0,0.99,0,58,1,0
F103Q2144302,29,95,MI,159000,0,1.53,1,12,1,0
F103Q2144309,37,93,WA,149000,0,0.95,0,32,1,0
F103Q2144315,21,49,MI,61000,56586.83,1.59,1,60,0,0
F103Q2144363,33,80,MA,153000,137382.92,1.59,1,60,0,0
F103Q2144375,37,86,NM,160000,0,1.39,0,23,1,0
F103Q2144380,28,93,MI,159000,0,2.34,1,3,1,0
F103Q2144382,27,84,NJ,162000,0,1.65,0,29,1,0
F103Q2144383,30,71,CT,92000,0,1.84,1,60,1,0
F103Q2144388,42,93,IN,125000,0,1.49,0,58,1,0
F103Q2144408,23,89,IL,67000,61372.78,1.09,1,60,0,0
F103Q2144417,29,80,MN,190000,175947.47,1.09,1,60,0,0
F103Q2144431,13,79,MD,196000,0,1.21,1,26,1,0
F103Q2144436,44,74,MI,113000,104985.04,1.09,1,60,0,0
F103Q2144440,33,80,OH,113000,102104.6,1.34,1,60,0,0
F103Q2144445,58,88,ME,150000,139015.21,1.34,1,60,0,0
F103Q2144469,50,95,IL,213000,0,0.94,0,19,1,0
F103Q2144477,45,80,IL,110000,102906.7,1.72,1,60,0,0
F103Q2144478,32,95,IL,166000,143627.72,1.72,1,60,0,0
F103Q2144481,20,80,IL,100000,92735.33,1.59,1,60,0,0
F103Q2144484,24,62,IL,190000,0,1.3,0,8,1,0
F103Q2144492,46,80,FL,126000,0,0.95,0,35,1,0
F103Q2144493,34,75,GA,63000,58618.53,1.47,1,60,0,0
F103Q2144499,13,75,NC,145000,0,-0.18,0,53,1,0
F103Q2144500,22,85,SC,89000,0,0.07,0,42,1,0
F103Q2144506,53,80,SC,144000,0,1.12,0,11,1,0
F103Q2144521,24,95,SC,170000,156629.64,0.59,1,60,0,0
F103Q2144523,47,60,FL,320000,0,0.97,0,28,1,0
F103Q2144526,49,80,GA,132000,0,0.29,1,15,1,0
F103Q2144546,38,58,IN,71000,0,1.96,1,3,1,0
F103Q2144555,34,95,WI,56000,43405.5,0.84,1,60,0,0
F103Q2144576,49,80,IL,128000,0,0.78,0,16,1,0
F103Q2144577,24,80,IL,47000,42844.06,1.59,1,60,0,0
F103Q2144586,23,76,VA,74000,0,1.53,1,12,1,0
F103Q2144587,30,80,VA,160000,0,0.59,0,55,1,0
F103Q2144593,33,95,NC,93000,0,0.67,1,15,1,0
F103Q2144601,44,75,CT,130000,120668.54,1.34,1,60,0,0
F103Q2144603,38,90,CT,68000,0,0.64,1,48,1,0
F103Q2144610,43,64,UT,210000,0,0.87,1,14,1,0
F103Q2144622,34,90,NC,220000,203994.76,1.34,1,60,0,0
F103Q2144623,54,80,WA,132000,0,1.84,1,24,1,0
F103Q2144626,40,90,KS,140000,0,1.42,0,59,1,0
F103Q2144638,45,80,KS,93000,86386.66,1.09,1,60,0,0
F103Q2144644,34,90,TX,174000,154746.25,1.47,1,60,0,0
F103Q2144651,22,76,MI,99000,91881.6,1.34,1,60,0,0
F103Q2144662,29,65,CA,323000,299790.29,1.34,1,60,0,0
F103Q2144666,40,56,IL,155000,143995.79,1.34,1,60,0,0
F103Q2144677,46,36,IL,51000,0,0.49,0,44,1,0
F103Q2144684,27,50,CA,205000,190144.3,1.22,1,60,0,0
F103Q2144694,29,78,NV,241000,0,1.25,1,14,1,0
F103Q2144708,25,80,OH,104000,0,0.9,0,29,1,0
F103Q2144713,40,84,MI,83000,0,0.75,0,11,1,0
F103Q2144726,33,80,MI,80000,0,0.3,0,33,1,0
F103Q2144731,25,55,MI,136000,104714.41,1.47,1,60,0,0
F103Q2144734,22,68,WI,84000,69703.92,1.47,1,60,0,0
F103Q2144738,28,52,MD,95000,0,1.62,1,14,1,0
F103Q2144743,17,80,SC,69000,64497.17,1.97,1,60,0,0
F103Q2144764,38,65,MT,111000,0,0.4,0,16,1,0
F103Q2144775,43,69,NY,290000,0,1.3,0,5,1,0
F103Q2144776,37,63,NY,218000,202202.6,1.22,1,60,0,0
F103Q2144797,31,51,SC,76000,0,0.54,0,17,1,0
F103Q2144801,22,59,FL,72000,63514.07,1.09,1,60,0,0
F103Q2144803,26,32,VA,225000,207963.64,1.22,1,60,0,0
F103Q2144805,19,80,FL,146000,134831.4,1.09,1,60,0,0
F103Q2144806,8,36,NJ,323000,221696.65,1.22,1,60,0,0
F103Q2144821,42,84,VA,135000,125731.17,1.47,1,60,0,0
F103Q2144839,26,69,VA,184000,171133.09,1.47,1,60,0,0
F103Q2144844,46,95,NY,162000,150456.93,1.59,1,60,0,0
F103Q2144850,36,95,PA,75000,69750.24,1.84,1,60,0,0
F103Q2144852,43,87,PA,57000,0,1.22,0,46,1,0
F103Q2144886,48,71,NJ,201000,187244.87,1.59,1,60,0,0
F103Q2144894,35,84,NJ,198000,0,1.44,0,19,1,0
F103Q2144902,12,68,GA,123000,0,0.17,0,52,1,0
F103Q2144922,33,95,MN,68000,0,1.02,0,29,1,0
F103Q2144925,41,95,MI,79000,70451.52,1.22,1,60,0,0
F103Q2144929,30,72,IL,92000,0,1.21,1,26,1,0
F103Q2144935,25,76,IA,58000,0,1.05,0,33,1,0
F103Q2144967,44,80,CA,292000,0,1.23,0,10,1,0
F103Q2144968,50,90,CA,315000,0,1.19,0,9,1,0
F103Q2144969,24,64,CA,250000,0,1.34,1,24,1,0
F103Q2144980,48,55,CA,109000,0,0.66,0,17,1,0
F103Q2144984,32,80,CA,199000,0,0.65,1,49,1,0
F103Q2144986,32,70,CA,305000,0,1.25,0,11,1,0
F103Q2145003,37,52,CA,250000,0,1.66,1,2,1,0
F103Q2145027,18,50,WA,155000,143995.79,1.34,1,60,0,0
F103Q2145045,47,54,CA,190000,168344.84,1.34,1,60,0,0
F103Q2145062,27,79,CA,275000,0,1.16,0,7,1,0
F103Q2145078,43,78,CA,280000,0,1.67,0,5,1,0
F103Q2145099,52,68,CA,204000,175450.49,1.09,1,60,0,0
F103Q2145101,48,80,CA,256000,229112.74,1.09,1,60,0,0
F103Q2145130,35,73,WA,250000,0,0.78,1,36,1,0
F103Q2145134,20,65,CA,170000,0,1.12,0,22,1,0
F103Q2145148,37,76,CA,323000,299315.63,1.22,1,60,0,0
F103Q2145149,17,52,CA,196000,0,0.54,1,15,1,0
F103Q2145154,56,80,NV,150000,130282.55,1.22,1,60,0,0
F103Q2145160,55,16,CA,192000,169152.67,1.47,1,60,0,0
F103Q2145162,28,29,CA,267000,0,0.7,0,32,1,0
F103Q2145163,42,45,CA,317000,294028.53,1.22,1,60,0,0
F103Q2145172,58,88,WA,194000,180135.77,1.47,1,60,0,0
F103Q2145179,34,80,CA,256000,237633.31,1.34,1,60,0,0
F103Q2145186,42,44,CA,237000,219471.34,1.09,1,60,0,0
F103Q2145189,35,75,WA,323000,0,1.05,0,8,1,0
F103Q2145194,29,66,CA,320000,0,1.25,0,11,1,0
F103Q2145212,34,80,CA,142000,0,0.28,0,16,1,0
F103Q2145227,38,58,CA,250000,0,1.37,0,31,1,0
F103Q2145231,36,64,CA,230000,212812.75,1.09,1,60,0,0
F103Q2145232,42,57,CA,323000,0,1.01,0,21,1,0
F103Q2145233,57,79,WA,208000,0,0.74,0,34,1,0
F103Q2145264,54,69,CA,283000,0,1.53,1,2,1,0
F103Q2145267,32,38,WA,189000,175390.54,1.47,1,60,0,0
F103Q2145276,21,49,CA,298000,269216.59,1.09,1,60,0,0
F103Q2145278,50,68,CA,275000,0,0.87,0,22,1,0
F103Q2145279,42,72,CA,273000,0,1.23,0,10,1,0
F103Q2145309,31,80,CA,232000,0,0.91,0,17,1,0
F103Q2145313,24,51,CA,185000,0,-0.06,0,41,1,0
F103Q2145322,45,42,CA,301000,0,1.21,1,26,1,0
F103Q2145332,18,80,CA,182000,169377.63,1.59,1,60,0,0
F103Q2145333,56,78,WA,179000,0,1.08,0,35,1,0
F103Q2145337,51,77,CA,270000,250434.49,1.22,1,60,0,0
F103Q2145339,42,75,CA,300000,0,1.25,0,22,1,0
F103Q2145342,15,44,CA,155000,0,1.23,0,20,1,0
F103Q2145349,33,67,CA,235000,210556.19,1.22,1,60,0,0
F103Q2145351,40,80,CA,114000,0,0.53,0,16,1,0
F103Q2145358,46,80,CA,288000,0,0.36,0,54,1,0
F103Q2145369,38,80,CA,172000,0,0.53,1,36,1,0
F103Q2145373,34,54,CA,174000,161553.59,1.47,1,60,0,0
F103Q2145376,42,36,WA,179000,0,1.41,1,12,1,0
F103Q2145379,22,42,CA,200000,0,1.84,1,3,1,0
F103Q2145380,35,62,CA,200000,0,1.35,0,28,1,0
F103Q2145393,33,78,CA,220000,199192.73,1.22,1,60,0,0
F103Q2145405,46,80,CA,230000,0,1.11,0,20,1,0
F103Q2145406,38,64,WA,179000,166028.35,1.22,1,60,0,0
F103Q2145416,33,80,CA,210000,0,0.39,1,48,1,0
F103Q2145433,44,50,CA,236000,0,2.21,0,4,1,0
F103Q2145437,41,57,CA,249000,0,0.58,1,26,1,0
F103Q2145441,15,62,CA,161000,142872.9,1.34,1,60,0,0
F103Q2145443,40,44,CA,292000,0,1.43,1,13,1,0
F103Q2145444,25,64,CA,207000,0,0.91,0,17,1,0
F103Q2145449,35,60,CA,275000,0,-0.18,0,41,1,0
F103Q2145452,63,50,CA,155000,144220.72,1.47,1,60,0,0
F103Q2145469,29,79,CA,323000,0,0.87,0,31,1,0
F103Q2145471,25,67,WA,233000,209709.94,1.34,1,60,0,0
F103Q2145473,48,50,CA,142000,0,0.75,0,22,1,0
F103Q2145474,50,36,CA,165000,0,0.59,1,25,1,0
F103Q2145475,42,63,CA,300000,266888.26,0.97,1,60,0,0
F103Q2145477,47,38,CA,125000,0,0.55,0,6,1,0
F103Q2145479,43,95,CA,252000,0,0.54,1,15,1,0
F103Q2145487,37,95,OR,187000,0,0.87,0,58,1,0
F103Q2145497,27,76,GA,186000,0,1.04,1,27,1,0
F103Q2145499,25,23,CA,222000,206561.12,1.47,1,60,0,0
F103Q2145510,37,70,CA,320000,296365.99,1.22,1,60,0,0
F103Q2145517,25,57,CA,298000,275959.9,1.09,1,60,0,0
F103Q2145522,35,48,CA,322000,297588.28,0.97,1,60,0,0
F103Q2145523,38,60,CA,288000,262307.17,1.09,1,60,0,0
F103Q2145528,26,59,CA,134000,124301.05,1.34,1,60,0,0
F103Q2145536,25,52,CA,230000,180921.37,1.34,1,60,0,0
F103Q2145538,40,75,NV,104000,96602.42,1.22,1,60,0,0
F103Q2145543,41,69,WA,250000,0,1.12,0,58,1,0
F103Q2145544,32,79,CA,198000,0,0.4,0,16,1,0
F103Q2145553,61,41,CA,155000,0,1.1,0,10,1,0
F103Q2145576,46,95,FL,130000,0,0.82,0,9,1,0
F103Q2145618,20,66,NE,175000,158670.15,1.09,1,60,0,0
F103Q2145695,45,80,MI,204000,189610.29,1.34,1,60,0,0
F103Q2145706,44,61,FL,232000,30726.24,1.09,1,60,0,0
F103Q2145717,35,71,MD,166000,0,0.63,0,47,1,0
F103Q2145718,60,80,FL,252000,232590.88,0.84,1,60,0,0
F103Q2145858,10,30,SC,200000,185506.42,1.22,1,60,0,0
F103Q2146052,15,70,FL,112000,104190.46,1.47,1,60,0,0
F103Q2146060,16,66,PA,125000,102241.65,1.09,1,60,0,0
F103Q2146066,23,41,PA,104000,95520.03,1.09,1,60,0,0
F103Q2146124,56,31,OH,78000,0,1.1,0,28,1,0
F103Q2146125,29,90,PA,41000,0,2.21,0,4,1,0
F103Q2146139,33,79,AL,266000,238918.3,1.09,1,60,0,0
F103Q2146141,40,80,CO,188000,0,0.94,0,9,1,0
F103Q2146145,31,64,VA,295000,273147.76,1.09,1,60,0,0
F103Q2146155,34,62,CO,290000,0,0.2,0,42,1,0
F103Q2146163,20,80,OH,157000,0,0.53,1,49,1,0
F103Q2146167,31,54,MN,224000,205463.53,1.22,1,60,0,0
F103Q2146175,20,80,TN,275000,211269,1.09,1,60,0,0
F103Q2146177,37,68,OH,212000,189137.73,1.22,1,60,0,0
F103Q2146183,35,80,WA,242000,223638.63,1.09,1,60,0,0
F103Q2146199,24,74,IA,158000,138395.25,1.22,1,60,0,0
F103Q2146239,31,80,CA,308000,0,0.83,1,26,1,0
F103Q2146241,21,63,PA,323000,298101.78,1.22,1,60,0,0
F103Q2146253,29,78,CA,205000,0,1.01,0,21,1,0
F103Q2146272,18,80,OH,217000,0,0.33,0,40,1,0
F103Q2146305,37,95,IL,151000,0,0.79,1,15,1,0
